,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output
51,0,1036.494705,-3.636363636,0,0,8.43E-06,2967.602905,0.0002945,239819.4606,0.61841603,0.123539546,0.451812657,0.058253352,0.293264057,0.187425079,84167.50015,0.000701689,6.32E-07,0.004801292,3.40E-07,0.000669194,7.31E-07,0.110959047,0.132172919,0.300722918,0.078589401,1.76009871,0.518458943,2.239958348,0.431088335,0.125607876,0.378243126,3.270173891,0.40849552,10.90909091,2.426261304,0.090533211,0.236116021,2.416827594,0.982186761,10.90909091,2.403216323,0.318629156,0.535701061
52,1.818181818,1251.074269,4.545454545,0.909090909,0,6.26E-06,2907.100813,0.000642052,247721.0638,0.606558233,0.840029949,1.182460469,1.757537099,1.218218172,0.312584048,57505.46583,0.000342119,1.61E-07,0.00221001,5.36E-08,6.91E-05,2.20E-07,0.243234259,0.159806067,0.377888121,0.030554937,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.001478965,0.122672041,10.90909091,2.201863886,0.014104825,0.11959029,2.274631862,0.132142207,7.76596028,1.435582319,0.006853421,0.094477062
53,0,995.9694984,3.636363636,0.909090909,0,5.71E-07,2638.68304,0.000617537,241902.7147,0.429460446,0.733135738,0.336936494,1.237163756,0.777557442,0.512345234,55331.24517,0.000494116,8.88E-07,0.006198912,1.15E-07,0.00033896,3.58E-07,0.328761324,0.39749225,0.39055702,0.00038121,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.022308854,0.122522663,10.90909091,1.959505687,0.007043037,0.111752965,2.281812815,0.996898629,10.90909091,2.597842817,0.07937471,0.289214153
54,0,1061.490079,-4.545454545,0,0,6.07E-06,2653.443368,0.000646493,242746.2541,0.897974056,0.561317703,1.775250365,0.09046095,0.969362025,0.524486778,86502.83612,0.000861613,7.37E-07,0.007281423,1.83E-07,0.000729441,2.82E-08,0.138372976,0.424294585,0.186853876,0.020649334,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,3.335658841,0.122522663,10.90909091,1.920012553,0.009033852,0.099211479,2.293484154,0.992264615,10.90909091,2.268555568,0.283886758,0.477484214
55,1.818181818,874.7426862,0,0,0.909090909,2.70E-06,2882.64803,0.000665526,249406.3426,0.03601408,0.072113619,1.615280088,1.629199732,0.213781262,1.436274256,118302.0247,0.000429993,8.02E-07,0.002396245,5.36E-07,0.000324379,8.84E-07,0.244043385,0.391004006,0.155393615,0.000810513,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,3.616111248,0.122522663,10.90909091,1.936616477,0.009367881,0.100491819,0.736946514,0.151912889,5.588250441,0.705229307,0.112092893,0.427971096
56,1.818181818,1187.049111,-4.545454545,0,0.909090909,6.16E-06,2666.207488,0.000867785,232119.2594,0.322955905,0.756165048,0.441646531,0.481503966,0.847548961,0.201713906,62017.03053,0.000778799,4.95E-07,0.004439778,9.14E-08,0.000769186,3.64E-07,0.29442857,0.304056978,0.096165123,0.019077306,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,3.250042818,0.131607178,10.90909091,1.75718643,0.025234361,0.19150708,2.463721627,0.162961192,7.263340327,1.388587637,0.216442327,0.401440043
57,0,921.7139727,-3.636363636,0.909090909,0,8.31E-06,3188.897404,0.000470921,229674.039,0.076626817,0.866956548,1.480440238,0.911838216,1.438362746,3.659124613,53189.23852,0.000447786,2.40E-07,0.001549752,8.32E-07,0.000549962,4.78E-07,0.091391059,0.122508471,0.216440614,0.02658454,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,3.249364799,0.131607178,10.90909091,1.753787899,0.025282634,0.19153923,0.505742649,0.131824023,2.41452208,0.599351083,0.017326954,0.174349777
58,0.909090909,1134.153506,-4.545454545,0.909090909,0,4.70E-06,2647.634346,0.000901399,239335.1699,0.052941024,0.722997105,0.371549125,0.587442465,0.156815194,1.804472621,19594.29681,0.0002386,3.28E-07,0.004826531,6.52E-07,0.00026461,5.10E-07,0.218526854,0.433976817,0.436517208,0.09080576,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,3.249367228,0.131607178,10.90909091,1.753787899,0.025282928,0.191539167,0.505340902,0.131824023,2.44313418,0.605582779,0.017182546,0.174241717
59,1.818181818,1311.800792,0,0.909090909,0,9.01E-06,3144.228147,0.00045316,255113.0677,0.209504191,0.791979511,0.057010131,1.706549215,0.544268538,3.582829319,136276.1452,0.000118191,3.79E-07,0.00720285,1.16E-07,0.000724924,2.37E-07,0.328552329,0.313138455,0.420866121,0.028525999,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,3.249367228,0.131607178,10.90909091,1.753787899,0.025282928,0.191539167,0.630185038,0.131824023,2.429817398,0.608864643,0.017687111,0.171199995
60,0,1131.415665,3.636363636,0,0.909090909,3.14E-06,2957.846118,0.000396143,234526.2689,0.718586178,0.113303672,0.044718186,1.529170062,1.670157283,3.629238692,31697.1413,0.000789815,6.80E-07,0.002109099,7.73E-07,0.000875851,6.71E-07,0.407124862,0.347661366,0.206987394,0.035702783,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.331768125,0.131765967,10.90909091,1.981254537,0.031343647,0.183624042,2.46569351,0.168723671,7.487584417,1.432783462,0.273430013,0.433530078
61,1.818181818,1211.736325,1.818181818,0,0.909090909,8.21E-06,3020.49213,0.000598054,248090.3944,0.267898895,0.321059775,1.338961715,1.018074961,0.768688839,2.346254389,226429.3227,0.000297129,1.80E-07,0.004944181,7.69E-07,0.000321618,6.69E-07,0.395348107,0.352941685,0.116436445,0.040346837,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.336533823,0.131607178,10.90909091,1.976220321,0.030938879,0.177022373,1.419800862,0.157358222,4.476781232,0.890643558,0.191040149,0.533936268
62,1.818181818,1284.050143,2.727272727,0,0.909090909,7.64E-06,3016.991591,0.000416024,233029.4697,0.248695027,0.345520426,1.638755419,0.557331273,0.888853203,0.697485548,109966.7438,0.000748018,6.59E-07,0.008862501,7.45E-07,0.000644522,5.17E-07,0.247434731,0.210379759,0.316215888,0.016198851,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.337343811,0.131607178,10.90909091,1.976220321,0.030956724,0.177005172,1.208187846,0.186773109,4.89143595,0.901232179,0.256503269,0.532900059
63,0,1281.680226,0,0,0,6.83E-06,2718.629514,0.000107654,245382.164,0.69011638,0.188242429,0.814919935,1.121789387,1.155977294,0.651667991,174268.1622,0.000853224,7.86E-07,0.000322369,5.43E-07,0.000382323,1.87E-07,0.348896792,0.203738573,0.45110475,0.062247589,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.337360747,0.131607178,10.90909091,1.976220321,0.030956598,0.177005172,1.795142308,0.157358222,4.918261753,0.904352893,0.186484365,0.534382389
64,0,1038.198915,-3.636363636,0.909090909,0.909090909,7.94E-06,3111.928671,0.000217385,257987.1269,0.455635622,0.342636007,0.77442612,1.556728763,1.013597939,0.892964646,2583.086644,0.000817585,8.15E-07,0.000670006,5.21E-08,0.000333038,7.95E-07,0.445646576,0.172605319,0.396517556,0.029736122,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.330844494,0.131924918,10.90909091,2.043432166,0.036260976,0.213183079,2.143086749,0.131290088,7.939293718,1.466477742,0.032115278,0.207149897
65,0,823.7209193,3.636363636,0.909090909,0.909090909,4.37E-06,3069.900776,0.000462584,254160.0899,0.380501856,0.645811236,0.320256296,0.368058561,0.563908729,2.73130414,96662.01215,0.00081245,4.61E-07,0.000255875,4.71E-07,0.000660593,2.97E-07,0.417517163,0.241348083,0.12316965,0.033576465,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.347876479,0.131765967,10.90909091,2.03677214,0.034123396,0.198479947,0.68611473,0.141993656,3.3819609,0.675282816,0.112006665,0.480522369
66,0,1108.14274,0,0.909090909,0.909090909,7.32E-06,2993.896148,0.000735681,241196.8033,0.214324582,0.762490697,0.15772206,1.70188052,0.799372166,1.81145173,52204.79849,0.000132083,7.59E-07,0.001753895,7.00E-07,0.000789452,8.52E-07,0.34278641,0.135624885,0.312187258,0.001849075,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.339112984,0.131765967,10.90909091,2.03677214,0.034171244,0.198413578,1.378129477,0.146797003,3.993929434,0.696878863,0.126346147,0.50464313
67,1.818181818,1138.008697,0.909090909,0.909090909,0.909090909,7.11E-06,2848.886014,0.000469221,250925.0967,0.632369947,0.363780011,0.794177569,1.218456041,1.592337345,1.728080069,182622.0398,0.000669462,5.38E-07,0.000982387,3.65E-07,0.000863438,5.30E-07,0.40360569,0.311771519,0.224495435,0.014763569,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.339145737,0.131765967,10.90909091,2.03677214,0.034170511,0.198411807,0.87687179,0.152091882,4.235882362,0.891062851,0.132525168,0.470785909
68,0,1293.219801,0,0,0.909090909,1.11E-07,3096.70376,0.000170823,243434.7312,0.570705261,0.007886425,1.784010724,1.355483003,1.369546184,1.41960577,208150.2435,0.000183131,3.27E-07,0.006603277,7.19E-07,0.000539851,7.43E-07,0.100575252,0.407992447,0.417407929,0.086149271,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.340404764,0.131924918,10.90909091,2.10061323,0.039633602,0.217563226,2.249096035,0.157174182,7.290812834,1.381355983,0.164270458,0.368843901
69,0.909090909,893.2716682,1.818181818,0.909090909,0.909090909,8.40E-06,3122.727841,9.99972E-05,232409.8706,0.659258849,0.680259972,1.555119486,0.06337668,1.734844084,1.920086169,20016.9437,0.000838703,1.73E-07,0.000642933,6.14E-07,0.000771372,5.29E-07,0.288886907,0.364023604,0.216386366,0.08464042,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.152183401,0.131765967,10.90909091,2.09814111,0.037893328,0.20933424,0.647871541,0.151912889,3.901561934,0.584747658,0.160810225,0.521201009
70,1.818181818,864.4562472,2.727272727,0,0.909090909,1.83E-06,2676.48077,0.000399523,251673.6906,0.386056681,0.713224419,0.502115766,1.811213608,0.59240822,3.051116895,143168.5001,0.000761297,8.06E-07,0.000442061,1.57E-07,0.000332034,7.31E-07,0.258149329,0.404089887,0.110056559,0.037861311,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.152285507,0.131765967,10.90909091,2.09814111,0.037902745,0.209272278,0.67463307,0.180528217,5.536235893,1.020317956,0.211600155,0.526154911
71,0.909090909,892.4769314,-2.727272727,0,0,5.25E-07,3229.103961,0.000228619,230508.7306,0.749363272,0.343202497,0.786341364,0.450819987,0.377931292,0.941494386,154305.8444,0.000167575,3.25E-07,0.004645819,1.13E-07,0.000110415,8.96E-07,0.207216881,0.156088673,0.119118735,0.054417528,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.152286881,0.131765967,10.90909091,2.09814111,0.03790193,0.209272278,0.649239543,0.174447281,5.055276332,1.113876923,0.194812402,0.466185853
72,0,1102.31929,0,0,0,4.58E-06,2856.60962,0.000608202,230747.1751,0.435615597,0.775083097,0.767188458,0.940711039,1.156435758,0.522839756,12222.92052,0.000775843,5.83E-07,0.009016632,5.16E-07,0.000113187,7.14E-07,0.191836752,0.360409451,0.273627711,0.077068311,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.337372208,0.131924918,10.90909091,2.130161316,0.039303433,0.204299476,1.473529124,0.131665175,6.781945982,1.332503261,0.01255239,0.15744209
73,0.909090909,1313.650952,4.545454545,0.909090909,0.909090909,4.77E-06,3067.023434,2.22E-05,245200.0491,0.389633689,0.61130524,0.805591996,1.365463943,0.289861553,2.737541742,21853.04418,0.000893588,7.08E-07,0.004432156,1.41E-07,0.000789672,6.78E-08,0.359770115,0.14797898,0.16097502,0.03836448,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.340339496,0.131765967,10.90909091,2.123782686,0.037657771,0.191607816,0.648609779,0.157174182,3.288514359,0.548678554,0.192861444,0.537198584
74,1.818181818,1228.913117,-2.727272727,0.909090909,0.909090909,8.71E-06,3265.858731,0.000616691,259064.5891,0.262070087,0.26490141,0.109965683,0.984041827,0.547491397,2.3550562,215058.1686,0.000309207,2.58E-07,0.00759127,8.12E-07,0.000684664,4.49E-07,0.227683706,0.221845459,0.117201922,0.019492934,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.152626705,0.131765967,10.90909091,2.123782686,0.037916331,0.191607816,0.852110427,0.199980907,3.770467842,0.563961124,0.263320084,0.52437283
75,1.818181818,1289.482189,0,0,0,3.42E-06,2858.755486,0.000579316,237456.8836,0.068796123,0.206567945,1.017112307,0.911550844,1.380926667,4.167764468,103925.5382,0.000764893,1.22E-07,0.000486982,4.00E-07,0.000692287,8.93E-07,0.097770292,0.177451672,0.09453667,0.062997231,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.15262579,0.131765967,10.90909091,2.123782686,0.037923086,0.191607816,0.632447698,0.157911393,4.084581363,0.722939696,0.176797262,0.519389063
76,0,1251.734172,0,0,0.909090909,3.02E-06,2755.005875,0.000788703,243246.7832,0.186793664,0.872457396,0.788795398,0.287100865,0.817697081,0.240548536,186695.9702,0.000531556,6.38E-07,0.000171459,3.67E-07,0.000648942,3.73E-07,0.115127261,0.276458177,0.304374282,0.048030745,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.34896084,0.136605592,10.90909091,2.106269356,0.034358652,0.179250429,2.460347426,0.162961192,7.818729413,1.507341285,0.232598924,0.404590663
77,1.818181818,1112.88828,4.545454545,0,0,7.01E-06,3183.269144,0.000649928,229356.9673,0.855665448,0.273839651,1.736190816,1.522526769,1.097318607,3.09029481,197235.1956,0.000172215,1.14E-07,0.00115612,1.66E-07,0.000239472,5.58E-07,0.244539669,0.445704426,0.205099922,0.00184786,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.361536869,0.136441888,10.90909091,2.101696033,0.035608754,0.178305905,0.79935622,0.152271047,2.99089768,0.486285517,0.166708599,0.514467457
78,0,1092.996261,-2.727272727,0.909090909,0.909090909,7.11E-06,3010.975557,0.000809634,252351.7182,0.495537104,0.185911027,1.599043424,0.67118762,0.515481788,2.217284604,49374.06151,0.000343045,1.79E-07,0.002561372,5.32E-07,8.01E-05,8.92E-07,0.4245678,0.384241707,0.370712409,0.00299097,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.359095258,0.136441888,10.90909091,2.101696033,0.036174703,0.178305905,0.591225733,0.157911393,3.346804619,0.484225758,0.18112039,0.517647797
79,1.818181818,925.2657196,0,0.909090909,0,6.00E-07,2878.279232,0.000334253,239798.4068,0.485456962,0.535750898,1.025410284,0.515786503,1.313242329,3.072959201,45811.94183,0.000587046,1.34E-07,0.005537816,1.64E-07,0.000437055,6.99E-07,0.23172204,0.230359762,0.297146272,0.01833267,2.231653364,0.154912907,5.012893554,0.84394914,0.056069884,0.217972731,4.359142651,0.136441888,10.90909091,2.101696033,0.036196416,0.178305905,0.661357309,0.174447281,3.772483306,0.598058222,0.216603301,0.479286447
80,0,1098.021157,1.818181818,0.909090909,0.909090909,3.73E-07,3203.814537,0.000797549,237107.2727,0.895653272,0.908750755,0.638274739,1.257594015,1.131124001,1.08485473,49054.5635,0.000193579,7.42E-07,0.007286228,9.01E-07,0.000236068,7.32E-07,0.140012133,0.264761985,0.375597523,0.056627845,1.971438727,0.129088574,3.045373868,0.456065908,0.0820084,0.419910519,4.192305203,0.125291104,10.90909091,3.282793247,0.243877862,0.542652635,2.310106207,0.136665444,10.90909091,2.053685779,0.082148423,0.288421885
81,0.909090909,1106.512894,-2.727272727,0.909090909,0,1.04E-06,2644.499124,0.000734373,259014.3939,0.873267302,0.868744278,1.46954642,1.403408342,1.54837859,2.405240799,115570.8308,0.000767315,1.46E-07,0.005668862,8.95E-07,0.000390591,5.53E-08,0.337310997,0.154831173,0.309994187,0.033115111,1.971438727,0.129088574,3.045373868,0.456065908,0.0820084,0.419910519,3.546898625,0.38886673,10.90909091,2.108657956,0.02415521,0.152895288,2.30271308,0.986643357,10.90909091,2.198536659,0.049915973,0.211386699
82,0,1078.438361,0,0,0,5.41E-06,3111.723654,9.9589E-05,249796.1914,0.607983734,0.733341031,1.6229199,1.355671948,0.549065891,3.611735175,186882.6939,0.000510418,7.52E-07,0.005127204,1.17E-09,0.000820513,8.24E-07,0.129182628,0.128084039,0.317322412,0.068735021,1.971438727,0.129088574,3.045373868,0.456065908,0.0820084,0.419910519,3.989626266,0.38886673,8.310627847,2.228099273,0.049367229,0.249359476,2.291516167,0.987478595,10.90909091,2.176618993,0.159501343,0.341824196
83,1.818181818,1039.757803,-2.727272727,0,0.909090909,3.79E-06,2708.418152,0.000154954,255806.2021,0.741775982,0.328988428,0.140342093,1.032738827,0.169918149,1.791498364,70244.00042,0.00018848,4.96E-07,0.006491035,6.06E-07,8.34E-05,4.76E-07,0.359109668,0.278201414,0.09171107,0.013939585,1.971438727,0.129088574,3.045373868,0.456065908,0.0820084,0.419910519,3.249641992,0.379344598,5.844524195,1.718809833,0.043154976,0.255678456,2.315434425,0.975910744,10.90909091,2.196483947,0.136281633,0.375944611
84,1.818181818,895.4253999,0.909090909,0,0.909090909,1.44E-06,2743.197761,0.00039721,233915.2215,0.870161713,0.255908789,0.822886107,1.408791849,1.450453485,3.313617447,59230.98406,0.000194166,8.88E-07,0.008267716,4.65E-07,0.000217229,2.99E-08,0.116257005,0.15902013,0.26326172,0.061286948,1.971438727,0.129088574,3.045373868,0.456065908,0.0820084,0.419910519,4.181099596,0.138417255,10.90909091,3.088315624,0.025785102,0.205201499,2.159580952,0.168918521,10.90909091,1.842164506,0.083838917,0.350605985
85,0.909090909,1014.577228,-2.727272727,0,0,7.06E-07,3011.357552,0.000419698,243126.6645,0.420438933,0.188260291,0.518021153,0.740191235,0.795834623,2.254404216,174400.6683,0.000497365,8.07E-07,0.005809888,8.72E-07,0.000499287,8.76E-07,0.216876166,0.097149803,0.243800479,0.029779222,1.971438727,0.129088574,3.045373868,0.456065908,0.0820084,0.419910519,2.540396506,0.38886673,8.691378,1.74773328,0.026770723,0.173106338,2.32793726,0.993524353,10.90909091,2.717676566,0.288560366,0.413896531
86,1.818181818,1049.890419,3.636363636,0,0,5.02E-06,3243.260693,0.000488488,256829.4488,0.635082777,0.68134538,0.467400077,0.668571655,1.619185674,1.440332088,223080.7845,0.000880708,2.45E-07,0.003638988,6.71E-07,0.000707442,1.62E-07,0.365866727,0.342860527,0.286494941,0.078432629,1.971438727,0.129088574,3.045373868,0.456065908,0.0820084,0.419910519,2.902686076,0.379344598,6.858393942,2.036835398,0.047265241,0.255678456,1.938458408,0.997440256,10.90909091,2.404785484,0.115524743,0.337987494
87,1.818181818,1273.539401,-3.636363636,0,0.909090909,7.71E-06,2952.819604,0.000537667,245549.8033,0.694757687,0.207435243,0.900871512,0.213653146,0.496337734,3.600525753,75919.59205,0.000199994,3.34E-07,0.003215278,2.08E-07,0.00075534,2.29E-08,0.420266733,0.413503836,0.218026743,0.086404905,1.971438727,0.129088574,3.045373868,0.456065908,0.0820084,0.419910519,3.29032825,0.38886673,4.696368253,1.428618756,0.029092853,0.249359476,2.290476789,0.957768067,10.90909091,2.2600699,0.107325867,0.382519241
88,0.909090909,820.4817256,1.818181818,0.909090909,0.909090909,5.83E-06,2627.186135,0.000486091,256831.9985,0.748060903,0.667813332,0.324874705,0.281655203,0.601812502,3.324620648,214359.4137,0.000281855,4.00E-07,0.004762251,8.37E-07,0.000352415,1.24E-07,0.302276353,0.313969873,0.435480543,0.068073916,1.971438727,0.129088574,3.045373868,0.456065908,0.0820084,0.419910519,4.181956201,0.138417255,10.90909091,2.795184841,0.064030824,0.224690464,2.278240368,0.131448552,10.90909091,2.046589626,0.033422463,0.238850711
89,0.909090909,1268.469771,0,0.909090909,0.909090909,2.84E-06,3069.774467,0.000647436,251749.4662,0.437057265,0.329951233,1.623828217,0.635623353,0.105004015,4.086712957,134248.5376,0.000783565,2.17E-07,0.003808328,6.16E-09,0.000413012,3.38E-07,0.371999339,0.382602482,0.2925969,0.054789903,1.971438727,0.129088574,3.045373868,0.456065908,0.0820084,0.419910519,3.244725418,0.379344598,6.504367298,1.892878553,0.074379446,0.255678456,2.295568843,0.981291713,10.90909091,2.175327616,0.195097265,0.409535184
